0.06,0.0,13289.0
0.06,0.0,13703.0
0.06,0.0,14116.0
0.06,0.0,14530.0
0.06,0.0,14946.0
0.06,0.0,15357.0
0.06,0.0,15771.0
0.06,0.0,16185.0
0.06,0.0,16601.0
0.06,0.0,17014.0
0.06,0.0,17426.0
0.06,0.0,17842.0
355.63,-0.31,1825.0
333.44,0.36,18671.0
21.38,0.34,19085.0
355.69,-0.67,1949.0
298.44,-0.53,1991.0
261.81,0.08,20330.0
275.19,1.2,20744.0
5.38,1.05,21159.0
41.06,-0.32,21573.0
15.25,0.01,21987.0
42.25,0.21,22401.0
14.94,0.22,22816.0
9.5,8.38,23232.0
329.88,-0.26,2364.0
283.75,-0.98,2405.0
212.06,-0.54,2447.0
154.56,-0.6,2489.0
119.88,0.62,25305.0
195.5,1.14,25720.0
275.81,0.78,26136.0
340.75,-8.14,2655.0
51.31,0.95,26966.0
104.44,-0.45,2737.0
20.75,7.26,27793.0
263.38,-0.93,2820.0
201.5,-0.5,2862.0
163.25,-0.56,2903.0
130.25,0.71,29450.0
197.94,0.67,29863.0
251.19,0.63,30279.0
303.5,0.51,30693.0
353.63,-8.42,3110.0
46.0,0.43,31522.0
83.56,0.11,31936.0
55.56,-0.75,32350.0
347.31,-0.95,3276.0
270.88,-0.66,3317.0
215.31,-0.59,3359.0
170.75,-0.53,3400.0
133.13,-0.08,3442.0
148.38,0.81,34836.0
213.88,0.7,35250.0
260.25,0.49,35663.0
307.19,0.49,36081.0
346.5,-8.66,3649.0
24.88,0.41,36909.0
58.88,0.35,37322.0
70.06,-0.39,37736.0
15.88,8.57,38152.0
314.63,-0.71,3856.0
257.94,-0.83,3898.0
198.44,-0.32,3939.0
163.88,-0.41,3980.0
129.0,-0.25,4022.0
157.31,1.57,40638.0
296.88,-7.45,4105.0
320.06,-3.17,4146.0
145.5,0.81,41881.0
272.0,1.63,42297.0
315.88,-2.85,4271.0
156.19,1.6,43126.0
332.06,0.24,43542.0
235.88,-2.03,4395.0
190.81,2.97,44369.0
349.75,-1.84,4478.0
154.94,0.25,45197.0
310.81,1.11,45613.0
269.25,-2.72,4602.0
177.69,2.86,46442.0
350.13,-2.24,4685.0
155.25,0.6,47271.0
314.94,0.67,47685.0
221.56,-1.87,4809.0
209.44,2.69,48513.0
291.13,-2.8,4892.0
121.13,-0.57,4934.0
81.81,-0.28,49756.0
58.88,-0.65,50171.0
15.13,-0.3,50585.0
357.63,-9.02,5100.0
1.5,0.0,51415.0
1.56,0.0,51828.0
1.56,0.0,52242.0
1.56,0.0,52656.0
1.56,0.0,53069.0
1.56,0.0,53483.0
1.56,0.0,53899.0
1.56,0.0,54312.0
1.56,0.0,54728.0
1.56,0.0,55142.0
1.56,0.0,55556.0
1.56,0.0,55969.0
1.56,0.0,56383.0
357.5,0.0,16759.0
357.5,0.0,16763.0
357.5,0.0,16767.0
357.5,0.0,16772.0
357.5,0.0,16776.0
357.5,0.0,16780.0
357.5,0.0,16784.0
357.5,0.0,16788.0
357.5,-0.05,1679.0
341.75,-0.48,1679.0
345.31,-7.37,1680.0
67.44,-0.86,16805.0
359.94,-0.77,1680.0
293.88,-0.64,1681.0
244.31,0.08,16817.0
285.5,0.47,16821.0
330.38,0.74,16826.0
31.81,0.83,168302.0
61.31,-0.05,16834.0
82.81,-0.57,16838.0
17.0,8.18,168427.0
303.31,-0.79,1684.0
266.75,-0.08,1685.0
293.38,0.84,16855.0
25.13,-0.6,16859.0
333.38,-0.07,1686.0
332.31,-0.01,1686.0
327.75,0.06,16871.0
336.5,0.06,16875.0
339.06,0.0,16880.0
339.06,0.0,16884.0
339.06,0.0,16888.0
339.06,0.0,16892.0
339.06,0.0,16896.0
339.06,0.0,16900.0
339.06,0.0,16905.0
339.06,0.0,16909.0
339.06,0.0,16913.0
339.06,0.0,16917.0
339.06,0.0,16921.0
339.06,0.0,16925.0
339.06,0.0,16929.0
339.06,0.0,16934.0
339.06,0.0,16938.0
339.06,0.0,16942.0
339.06,0.0,16946.0
339.06,0.0,16950.0
339.06,0.0,16954.0
339.06,0.0,16959.0
339.06,0.0,16963.0
339.06,0.0,16967.0
339.06,0.0,16971.0
339.06,0.0,16975.0
339.06,0.0,16979.0
339.06,0.0,16983.0
339.06,0.0,16988.0
339.06,0.0,16992.0
339.06,0.0,16996.0
339.06,0.0,17000.0
339.06,0.0,17004.0
339.06,0.0,17008.0
339.06,0.0,17013.0
339.06,0.0,17017.0
339.06,0.0,17021.0
339.06,0.0,17025.0
339.06,0.0,17029.0
339.06,0.0,17033.0
339.06,0.0,17037.0
339.06,0.0,17042.0
339.06,0.0,17046.0
339.06,0.0,17050.0
339.06,0.0,17054.0
339.06,0.0,17058.0
339.06,0.0,17062.0
339.06,0.0,17067.0
339.06,0.0,17071.0
339.06,0.0,17075.0
339.06,0.0,17079.0
339.06,0.0,17083.0
339.06,0.0,17087.0
339.06,0.0,17091.0
339.06,0.0,17096.0
339.06,0.0,17100.0
339.06,0.0,17104.0
339.06,0.0,17108.0
339.06,0.0,17112.0
339.06,0.0,17116.0
339.06,0.0,17121.0
339.06,0.0,17125.0
339.06,0.0,17129.0
339.06,0.0,17133.0
339.06,0.0,17137.0
339.06,0.0,17141.0
339.06,0.0,17145.0
339.06,0.0,17150.0
339.06,0.0,17154.0
339.06,0.0,17158.0
339.06,0.0,17162.0
339.06,0.0,17166.0
339.06,0.0,17170.0
339.06,0.0,17175.0
339.06,0.0,17179.0
339.06,0.0,17183.0
339.06,0.0,17187.0
339.06,0.0,17191.0
339.06,0.0,17195.0
339.06,0.0,17199.0
339.06,0.0,17204.0
339.06,0.0,17208.0
339.06,0.0,17212.0
339.06,0.0,17216.0
339.06,0.0,17220.0
339.06,0.0,17224.0
339.06,0.0,17229.0
339.06,0.0,17233.0
339.06,0.0,17237.0
339.06,0.0,17241.0
339.06,0.0,17246.0
339.06,0.0,17250.0
339.06,0.0,17254.0
339.06,0.0,17258.0
339.06,0.0,17262.0
339.06,0.0,17266.0
339.06,0.0,17271.0
339.06,0.0,17275.0
339.06,0.0,17279.0
339.06,0.0,17283.0
339.06,0.0,17287.0
339.06,0.0,17291.0
339.06,0.0,17295.0
339.06,0.0,17300.0
339.06,0.0,17304.0
339.06,0.0,17308.0
339.06,0.0,17312.0
339.06,0.0,17316.0
339.06,0.0,17320.0
339.06,0.0,17325.0
339.06,0.0,17329.0
339.06,0.0,17333.0
339.06,0.0,17337.0
339.06,0.0,17341.0
339.06,0.0,17345.0
339.06,0.0,17349.0
339.06,0.0,17354.0
339.06,0.0,17358.0
339.06,0.0,17362.0
339.06,0.0,17366.0
339.06,0.0,17370.0
339.06,0.0,17374.0
339.06,0.0,17379.0
339.06,0.0,17383.0
339.06,0.0,17387.0
339.06,0.0,17391.0
339.06,0.0,17395.0
339.06,0.0,17399.0
339.06,0.0,17403.0
339.06,0.0,17408.0
339.06,0.0,17412.0
339.06,0.0,17416.0
339.06,0.0,17420.0
339.06,0.0,17424.0
339.06,0.0,17428.0
339.06,0.0,17433.0
339.06,0.0,17437.0
339.06,0.0,17441.0
339.06,0.0,17445.0
339.06,0.0,17449.0
339.06,0.0,17453.0
339.06,0.0,17457.0
339.06,0.0,17462.0
339.06,0.0,17466.0
339.06,0.0,17470.0
339.06,0.0,17474.0
339.06,0.0,17478.0
339.06,0.0,17482.0
339.06,0.0,17487.0
339.06,0.0,17491.0
339.06,0.0,17495.0
339.06,0.0,17499.0
339.06,0.0,17503.0
339.06,0.0,17507.0
339.06,0.0,17511.0
339.06,0.0,17516.0
339.06,0.0,17520.0
339.06,0.0,17524.0
339.06,0.0,17528.0
339.06,0.0,17532.0
339.06,0.0,17536.0
339.06,0.0,17541.0
339.06,0.0,17545.0
339.06,0.0,17549.0
339.06,0.0,17553.0
339.06,0.0,17557.0
339.06,0.0,17561.0
339.06,0.0,17565.0
339.06,0.0,17570.0
339.06,0.0,17574.0
339.06,0.0,17578.0
339.06,0.0,17582.0
339.06,0.0,17586.0
339.06,0.0,17590.0
339.06,0.0,17595.0
339.06,0.0,17599.0
339.06,0.0,17603.0
339.06,0.0,17607.0
339.06,0.0,17611.0
339.06,0.0,17615.0
339.06,0.0,17620.0
339.06,0.0,17624.0
339.06,0.0,17628.0
339.06,0.0,17632.0
339.06,0.0,17636.0
338.69,-0.24,1764.0
310.56,0.55,17644.0
334.13,0.35,17649.0
353.19,-0.12,1765.0
334.94,0.05,17657.0
337.06,-0.13,1766.0
328.63,0.0,17665.0
328.63,0.0,17669.0
328.63,0.0,17674.0
328.63,0.0,17678.0
328.63,0.0,17682.0
328.63,0.0,17686.0
328.63,0.0,17690.0
328.63,0.0,17694.0
328.63,0.0,17698.0
328.63,0.0,17703.0
328.63,0.0,17707.0
328.63,0.0,17711.0
328.63,0.0,17715.0
328.63,0.0,17719.0
328.63,0.0,17723.0
328.63,0.0,17728.0
328.63,0.0,17732.0
328.63,0.0,17736.0
328.63,0.0,17740.0
328.63,0.0,17744.0
328.63,0.0,17748.0
328.63,0.0,17752.0
328.63,0.0,17757.0
328.63,0.0,17761.0
328.63,0.0,17765.0
328.63,0.0,17769.0
328.63,0.0,17773.0
328.63,0.0,17777.0
328.63,0.0,17782.0
328.63,0.0,17786.0
